Business Name,Category,Full Address,City,Postal Code,Latitude,Longitude,Website URL,Phone Number
Pré Fixe,Camping,Le village,Cassagnabère-Tournas,31420,43.2258891,0.7891455,https://www.camping-pre-fixe.com/,+33561987100
Camping Lefébure,Camping,Lieu-dit La Camme,Orbey,68370,48.1304816,7.1621053,,+33389713742
Aire naturelle Les Allées,Camping,Rue du Château,Le-Mas-d'Agenais,47430,44.4107483,0.2198909,http://www.lemasdagenais.fr/fr/information/16252/ou-loger,+33553895037
Aire de Services Murbach,Aire,,,68530,47.9230337,7.1604339,https://www.tourisme-guebwiller.fr/fr/fiche-sit/F232006102_aire-de-services-pour-camping-cars-murbach/,+33389621234
Camping A la ferme de Secouray,Camping,9 Rue des Bourgeries,Nottonville,28140,48.1161502,1.5380954,http://camping.gite.monsite-orange.fr/,+33609574486
Camping de Justin,Camping,,,,44.7508213,5.3658197,https://www.camping-die.com,
Moulin de chaules,Camping,1,Saint-Constant-Fournoulès,15600,44.6819985,2.2606913,https://moulin-de-chaules.com/fr/,+33471491102
Le Bourdieu,Camping,,,,43.1923354,1.4570496,https://www.vap-camping.fr/camping-durfort,+33561673017
La Bergerie,Camping,,,,43.0444426,6.1462983,,
Camping municipal,Camping,,,,45.6778557,5.4649838,https://www.morestel.fr/camping-municipal/,+33615641346
Camping le Langeot,Camping,229 Route de Langeot,Sanguinet,40460,44.5027902,-1.0816054,https://www.campinglelangeot.com/,+33558786614
Camping le Lac de Sanguinet,Camping,526 Rue du Pinton,Sanguinet,40460,44.4819695,-1.0923678,https://www.campeole.com/camping/landes/le-lac-de-sanguinet-sanguinet,+33558827080
Arinella Bianca,Camping,Route de la Mer,,,41.9965861,9.4434373,https://www.camping-corse.fr/,
Camping de Lekine,Camping,,,,-20.6996807,166.4734158,,
Camping Chene Vert,Aire,,,,45.3256262,-0.6265211,https://fr.camping-chene-vert.com/,
Les Chalets du Tarn,Camping,,,,43.996208,2.5602153,,+33652209309
Camping La Besse,Camping,,,,43.0136387,1.9720477,https://camping-labesse.com/,+33561688463
Unnamed Camping 1787764504,Camping,,,,46.6605054,-1.0655577,,
Unnamed Camping 1799754318,Camping,,,,44.0860982,3.6844601,,
Unnamed Camping 1807476421,Camping,,,,44.850212,1.5136387,,
Unnamed Camping 1811342317,Camping,,,,46.5789376,4.4480569,,
Camping du Puech des Ouilhes,Camping,,,,44.913188,2.24641,,
Le Péchadoire,Camping,,,,46.259936,1.886976,http://www.gueret-tourisme.fr/Ou-dormir/Campings/(view)/167000149,+33555521429
Miami Plage,Camping,,,,42.4104516,9.5334707,,
Le Moulin,Camping,,,,44.485583,5.3767051,https://www.campinglemoulin.net/,
"Camping ""Au pré de l'Étang""",Camping,1715 Rue de Pierre Levée,,,46.5442682,-1.6912498,,
Les Osiers,Camping,La Chadenède,Sainte-Enimie,48210,44.3357796,3.4798179,https://camping-gorges-du-tarn.fr/,+33675705079
Château de Montrouant,Camping,,,,46.3366778,4.3847111,,
Point Accueil Jeunes,Camping,,,,48.0901096,-2.2546657,,
Aire de Bivouac,Camping,,,,42.7421059,0.307851,,
Aire de Bivouac de l'Hospice du Rioumajou,Camping,,,,42.7089354,0.2950261,,
"Camping CAMPOTEL ""Le Nice""",Camping,,,,43.4977076,3.0276111,https://www.camping-lenice.com,+33467896199
Camping La Marette,Camping,,,,48.0810108,-2.1102693,,
Camping de Grignan,Camping,,,,44.4172124,4.9091792,https://www.camping-grignan.com/,
Aire de Loisirs,Camping,,,,47.0723239,5.2007269,,
Camping Le Pic,Camping,,,,44.9011841,1.5695236,,
Camping de l'Espérou,Camping,,,,44.0893167,3.5471158,https://www.tourismegard.com/fr/fiche/hotellerie-plein-air/aire-naturelle-de-camping-de-l-esperou-l-esperou_TFO6016812/,
La Tessonne,Camping,,,,43.9733172,3.5880181,,
Camping vert de Saint-Chély d'Aubrac,Camping,Route d'Aubrac,Saint-Chély d'Aubrac,12470,44.5916627,2.9280138,https://chezfannyetjeremy.fr/camping-saint-chely/,
Lo Qualh,Camping,,,,44.82873,0.0364931,,+33557407223
"Camping ""le Village""",Camping,,,,47.323242,4.3308123,,
Le gap des tortelles,Camping,,,,44.5841586,5.1360755,https://www.legapdestortelles.com/,+33475533045
Camping municipal Les bruyères,Camping,La Crégut,Trémouille,15270,45.4040377,2.6659844,https://www.tremouille.fr/camping-tremouille--15--cantal-auvergne-rhone-alpes_fr.html,+33471787744
Camping les Pitouilles - Centre de vacances de Broussas,Camping,Broussas de Maulde,Faux-la-Montagne,23340,45.7939586,1.9077396,https://www.camping-vassiviere.com/,+33555679801
Aire naturelle de camping de Pelletonges,Camping,"Pelletanges, Lac de Lavaud Gelade",SAINT-MARC-A-LOUBAUD,23460,45.8530093,1.9620878,https://www.tourisme-creuse.com/offres/aire-naturelle-de-camping-pelletanges-saint-marc-a-loubaud-saint-marc-a-loubaud-fr-2161799,+33555660727
Camping Le Moulin des Prés,Camping,,,,48.7982479,3.2152224,,
Camping municipal de Saint-Sébastien,Camping,,,,46.3872387,1.5231087,,
Aramits,Camping,,,,43.1206298,-0.733422,,
Les Pinées (fermé),Camping,,,,44.2729706,6.3059742,,
Camping à la ferme,Camping,,,,43.0057768,1.7300892,,+33561607243
Aire de camping-car de Chavanges,Aire,,,,48.506916,4.5766395,https://www.campingcarpark.com/fr_FR/camping-car/grand-est/aube/chavanges,
Camping le Clavé,Camping,860 Route de Rion,,,44.0085221,-0.8926791,http://www.camping-leclave.com,+33558078311
Camping Les Borgnes,Camping,,,,44.8756221,1.5738103,https://www.campinglesborgnes.fr,+33235216963
Lou Treillat,Camping,,,,44.178731,3.7516527,,
La Fount de Sicre,Camping,,Montferrier,09300,42.8937616,1.7933163,,+33561012097
La Pibola,Camping,,,,43.0311979,1.9374986,https://www.lapibola.com/,+33561681214
Le Biquet,Camping,,,,45.1594033,5.0096185,,
Camping de Clairac,Camping,,,,43.3624109,3.3193296,http://www.campingclairac.com/,+33467767897
Le grand bois,Camping,,,,44.5805104,5.1080978,https://www.legrandbois.fr/,
Camping Les pierres blanches,Camping,,,,44.7587998,0.746513,,
Bergeries de Radule,Camping,,,,42.3036056,8.8756641,,
Sources Chaudes,Camping,,,,43.7093473,2.7077289,,
Camping municipal La Piboulette,Camping,,,,44.1657777,1.5451727,,
Camping a la Ferme,Camping,,,,43.4837163,0.3774976,,
Camping à la ferme,Camping,,,,44.8217278,1.4685307,,
Camping des Bois du Sud,Camping,,,,-22.1706929,166.7590724,,
Camping municipal,Camping,,,,46.1789312,2.4890447,https://camping-evaux-les-bains.fr/,
Camping municipal du Cap de L'Homy,Aire,600 Avenue de l'Océan,Lit-et-Mixe,40170,44.0374953,-1.333871,https://www.camping-cap.com/de/aire-de-camping-cars/,
Unnamed Camping 1976740044,Camping,,,,43.5180209,-0.1472398,,
Camping de l'Étang Salé,Camping,Rue Mary Guy Hoareau,l'Étang-Salé les Bains,97427,-21.2624583,55.334456,http://www.camping-reunion.com/,+262262917586
Le Bosqet,Camping,,,,42.6950795,2.0970311,http://www.camping-ariege-lebosquet.fr/camping-le-bosquet-querigut.php,
Le Potager,Camping,,,,48.72256,-0.91476,,+33233793555
Site de camping de la Creek Salée,Camping,,,,-21.6053873,165.3756429,,
L'Orée du Lac,Camping,,,,45.9884376,4.0451674,https://www.loreedulac.net/,
Camping municipal d'Évron,Camping,Boulevard du Maréchal Juin,,,48.1507179,-0.4131198,https://www.night-and-day.fr/camping/27-camping-des-loisirs,+33784583206
Iya,Camping,,,,-22.1729744,166.965714,,
Unnamed Camping 2006060351,Camping,,,,47.435286,7.253642,,
La Bouquerie,Camping,,Saint-Geniès,24590,44.9993829,1.2467419,https://www.eden-villages.fr/campings/labouquerie/,
Unnamed Camping 2014666814,Camping,,,,-22.356903,166.8435472,,
Camping Le Petit Arcachon,Camping,,,,47.4003488,1.9526826,,
Les Biaux,Camping,,,,44.2021434,5.538016,https://www.ladrometourisme.com/fiches/camping-municipal-les-biaux/,
Aire Naturelle Le Caoussariou,Camping,,,,42.9790243,-0.1648414,http://www.accueil-a-la-ferme.fr/camping.html,
Aire naturelle de camping de l’Ardour,Camping,,,,46.0996954,1.5788564,https://www.marsac-creuse.fr/?page_id=3369,+33555626132
Camping du Puy de Faux,Camping,,Faux-la-Montagne,,45.7508116,1.9367854,https://fauxlamontagne.fr/camping,+33555679304
Camping à la ferme l'Azaïgouat,Camping,,,,42.8917123,1.3120678,http://azaigouat.waibe.fr/,
Camping du Lac,Camping,6 Rue de la Plage,VIAM,19170,45.6066254,1.8838392,https://www.camping-viam.fr,+33977637691
Camping La Pierre Verte,Camping,,,,43.485419,6.7204988,https://www.campsite-frejus-pierre-verte.co.uk/,
Petit Paradis,Camping,,,,42.9203319,2.2176925,http://lepetitparadis.free.fr/,
Le Mas Cauvy,Camping,559 Chemin du Mas Cauvy,Saint-Christol-lès-Alès,30380,44.0796412,4.0975243,https://www.camping-mascauvy.com,+33769551579
Les Côteaux du Lac,Camping,,,,47.1578666,1.1595214,https://www.lescoteauxdulac.com/,
Treigny Aire de service et stationnement,Aire,,,,47.5496207,3.1814454,https://www.burgundy-tourism.com/campsites/aire-de-services-de-treigny,
Le Robinson,Camping,,,,46.9400033,2.9591387,https://www.laguerche-aubois.fr/camping/,+33248775353
Camping Toohapi Le Mas,Camping,Sireuil,Les Eyzies-de-Tayac-Sireuil,24620,44.9363891,1.084499,,
Camping La Maladière,Camping,Parc de la Maladière,Port-sur-Saône,70170,47.6807656,6.0396107,,+33384915132
Aire Naturelle de Camping La Prairie,Camping,,Traves,70360,47.6127167,5.9647891,https://www.tourisme-scey-valdesaone.fr,+33384688593
Camping La Louvière,Camping,Route de la Louvière,Soing-Cubry-Charentenay,70130,47.5816869,5.8758484,https://www.bourgogne-tourisme.com/campings/camping-la-louviere-a-soing,+33384784517
Lous Suais Camping Naturiste,Camping,,,,45.8179926,1.6529899,https://www.loussuais.com/,+33555695694
Tente Simone,Camping,,,,44.6422507,1.220712,https://www.tente-simone.com/,
Camping Municipal de Charolles,Camping,Route de Viry,Charolles,71120,46.4398508,4.2812167,https://www.campingcharolles.fr/,+33385240490
Le Belgodere,Camping,,,,42.6367455,9.0199043,,+33495602020
Sous bois défriché,Camping,,,,5.0532731,-53.0822259,,
KWATEA,Camping,,,,-22.077172,166.9185866,,
Parking du Seuil de Naurouze,Aire,,,,43.3522747,1.8238806,https://www.audetourisme.com/en/fiche/montferrand/aire-de-stationnement-pour-camping-cars_TFOACCAMLAR01100018/,
Carrefour - Largentière,Aire,,,,44.538389,4.2918284,https://www.tourisme-valdeligne.fr/camping/aire-de-service-communal-pour-camping-car/,
Unnamed Camping 2278084277,Camping,,,,44.159131,3.4166534,,
Unnamed Camping 2278297791,Camping,,,,45.6462372,3.536904,,
Aire de service et de stationnement camping-car de Jausiers,Aire,,,,44.4121326,6.7292082,https://www.ubaye.com/offre/aire-de-service-et-de-stationnement-camping-car-de-jausiers-4866068.html,
Unnamed Camping 2286701540,Camping,,,,5.0193792,-52.9784129,,
Aire de service de Saint-Martory,Aire,,,,43.1417847,0.9288775,https://www.hautegaronnetourisme.com/hebergements/aire-de-service-de-saint-martory/,
Champagne Richardot,Aire,,,,48.0671177,4.5003954,https://www.aube-champagne.com/en/poi/aire-de-stationnement-champagne-richardot/,+33325297120
Pors Keraign,Camping,60 Vieille Route de Pors Keraign,Gouesnach,29950,47.9093542,-4.1400508,https://www.pors-keraign.fr,+33988031935
Le Domaine Vert,Camping,,,,45.4081124,1.4787814,,
Unnamed Camping 2312873719,Camping,,,,47.5268961,2.8393786,,
Gitês Ruru,Camping,,,,43.279501,6.5634201,,
Camping Chez Julien,Camping,,,97413,-21.1443411,55.472555,,+262692371262
Le Cleuziou,Camping,,,,48.5936662,-3.3712018,,
Camping de Gourin,Camping,Route de Pont-Min,Gourin,56110,48.1415598,-3.6172781,https://www.tourismepaysroimorvan.com/preparer-votre-venue/ou-dormir/campings/camping-municipal-de-pont-min-988639,+33297234274
Camping du rocher de Glaisy,Camping,,,,45.5149813,6.6079824,,+33479244141
Camping de la Vernatelle Haute,Camping,,,,43.2210494,6.5545993,,
Lou Badareu,Camping,,,,43.7680237,5.4484876,https://www.loubadareu.com/wp/,+33490772146
Camping Le Vernis,Camping,,,,45.0465443,6.0558637,,
Camping la Ferme Noémie,Camping,,,,45.0906238,6.0078518,https://www.fermenoemie.com/,
L'Islette - Fondettes,Camping,,,,47.3892756,0.5959279,,
Aire de camping-cars de Villemaur-sur-Vanne,Aire,,,,48.2573157,3.7271589,https://www.aube-champagne.com/en/poi/aire-de-camping-cars-de-villemaur-sur-vanne/,
Unnamed Camping 2373273393,Camping,,,,46.0923071,-0.3933496,,
Camping La Montgarnie,Camping,550 Route de la Montgarnie,Gilly sur Loire,71160,46.5553708,3.8093805,https://www.lamontgarnie.com,+31652727230
"Un Air d'Ailleurs, Les yourtes de Jarjayes",Camping,,Jarjayes,05130,44.5023946,6.1121737,https://www.unaidailleurs.net,
La Rivière,Camping,,,,43.6958531,7.1430084,https://www.campinglariviere06.fr/,
Le Temps de Vivre,Camping,53 Rue de la Langouette,Les Planches-en-Montagne,39150,46.6543051,6.002959,,+33645534756
Aire Naturelle de Camping Autet,Camping,,,,47.5264989,5.6986696,https://www.laplageautet.com/,+33672898692
Camping Barataud,Camping,680 Rue des Seulières,Saint-Denis-d'Oléron,17650,46.0104223,-1.3887383,,
Hérisson - Quai de l'Aumance,Aire,,,,46.5070332,2.7112383,,
Aire Naturelle de la cave Monge Granon,Camping,Avenue de la clairette,,,44.6986733,5.252562,https://www.ladrometourisme.com/fiches/aire-naturelle-de-camping-de-la-cave-monge-granon/,+33475217493
Terre-plein de la Madeleine,Aire,,,,47.8678004,-4.2270593,https://www.destination-paysbigouden.com/sejourner/hebergements/aires-de-camping-cars/aire-de-stationnement-terre-plein-de-la-madeleine-2569479,
Parking Quentel,Aire,,,,47.8545853,-3.8514649,,
Camping Fleuri,Camping,,,,47.8281413,-3.8010302,https://www.campingfleuri.com,+33298067476
Camping Sun Océan,Camping,538 Avenue des Sables,,,46.4707399,-1.6352591,https://www.camping-sunocean.fr,+33251906124
Camping de Kerven,Camping,"Impasse Kerven, Le Diben",Plougasnou,29630,48.7027574,-3.8349672,https://www.camping-kerven-plougasnou.fr/,+33298724122
Aire Juvigne Plan d'Eau Saint Martin,Aire,,,,48.228055,-1.0381402,https://www.enpaysdelaloire.com/hebergements/aires-de-camping-car/juvigne-plan-d-eau-saint-martin,
La maison imparfaite,Camping,5 Chemin du Tunnel,,,47.3301002,6.3052297,https://www.lamaisonimparfaite.fr/,+33982469213
Aire de bivouac de la Mare aux Mortiers,Camping,,,,47.8912051,-1.7856622,,
Camping du Moulin Cassé,Camping,Rue du Moulin Cassé,,,46.8010881,-2.0869893,,
Camping de Roybon,Camping,,,,45.2474012,5.2480167,http://www.campingroybon.com/,
Les Carrets,Camping,,,,45.115763,5.2400325,https://farconnetjl.monsite-orange.fr/,+33670753762
Camping de Bonnes,Camping,,,,45.239423,0.153879,https://www.bonnes.fr/pages/fr/hebergements.php,+33545985174
La Barbuise,Camping,,,,48.4663279,4.1277925,"https://www.aube-champagne.com/fr/ou-dormir-,camping-de-la-barbuise.html",+33325375095
Aire naturelle de camping Lafargue Duport,Camping,1674 Chemin de Mayotte,Biscarrosse,40600,44.4348477,-1.1480613,,+33558781064
Camping lacatie,Camping,,,,44.9720294,1.1585487,,
A la ferme des Enclauses,Camping,,,,43.4814958,2.6988903,,
Laparot,Camping,,,,43.9702585,3.5810361,,
Le Therondels,Camping,,,,43.4472398,2.7378499,,
A la ferme la Lieure,Camping,,,,43.7813355,2.2459914,,
Camping le Belvédère,Camping,,,,43.3337804,2.370842,https://campingdelastours.com/,+33618944127+33962012928
Camping Municipal du Haut Folin,Camping,,Arleuf,58430,47.0465837,4.0255307,,+33386788037
La Boutière,Camping,,Saint-Léger-sous-Beuvray,71990,46.931632,4.1009803,http://www.la-boutiere.com,+33385824886
Camping Domaine du Bourg,Camping,4 Chemin des Terriens,Gannay-sur-Loire,03230,46.7307747,3.6161268,http://www.domainedubourg.com/,+33470434901
Camping municipal de Saint-Géry,Camping,,,,44.4692258,1.5865372,,+33565314008
Camping La Ferme,Camping,1170 Route de Chaparon,Lathuile,74210,45.8001974,6.2060915,https://www.campinglaferme.com/,+33450443310
Camping du Moulin de Prissey,Camping,14 Rue du Moulin de Prissey,Premeaux-Prissey,21700,47.1036005,4.941393,https://www.cpg-moulin-prissey.fr/,+33380623115
Aire Naturelle La Clairiere,Camping,,,,42.9775136,1.6633228,,+33561016512
Camping municipal du Stade,Camping,,,,43.3211198,-0.56877,,+33559214609
Parc des oiseaux,Aire,,,,45.9903855,5.0271864,,
Unnamed Camping 2467801362,Camping,,,,48.7884556,-0.410878,,
Amurucciu,Camping,,,,42.2647511,9.555174,,
Camping la Chataigneraie,Camping,,,,44.9847067,1.9874368,,
Camping Le Moulin de Mellet,Camping,Route de Prayssas - D107,Saint-Hilaire-de-Lusignan,47450,44.2432572,0.5429842,https://camping-moulin-mellet.com/,+33553875089+33679934854
Les Reflets de St Pierre **,Camping,,,,48.3821319,7.4759429,http://de.camping-alsace.com/camping-beau-sejour-st-pierre,+33389586431
Péronne Aire Municipale,Aire,Boulevard du Fort Caraby,Péronne,,49.9261817,2.9265293,,
Plage du Moulin Blanc,Aire,,,,45.1536672,-0.4755247,,
Aire de stationnement du Belvédère,Aire,,,,48.7196534,5.2301485,,
yourte le bourikot,Camping,,Chaudeyrac,48170,44.6625603,3.7875884,https://www.haltedefouzilhac.fr,+33632262285
Unnamed Camping 2506774192,Camping,,,,44.6604957,3.7539278,,
Le Moulin De Paulhiac,Camping,,,,44.7680816,1.1762192,http://www.moulin-de-paulhiac.com,
La Ferme des Hauts Frênes,Camping,,,,48.1169978,3.8833965,https://www.les-hauts-frenes.com/,+33325421504
Camping Corsica natura,Camping,,,,42.2262434,9.5491103,https://www.corsica-natura.com/location-bungalows-camping-corse/camping-naturiste-corsica-natura/,+33495389130
Camping Le Térondel,Camping,,,,44.1075265,3.4821327,https://www.camping-cevennes-terondel.com/,+33467826189
Camping Migna,Camping,,,,-21.7655302,166.4723974,,
Camping de Port Bouquet,Camping,,,,-21.7055303,166.4022187,,
Camping Communal,Camping,,,,48.5529025,-0.5034351,,
Camping des 3 Lacs,Camping,,,,45.5583846,5.6747911,,+33476370403
Camping Jeunes de Chabannes,Camping,,,,46.026529,1.2930838,,
Coeur de Vendée,Camping,,,,46.9390985,-1.2187713,,
Le Lomagnol,Camping,,,,43.8849191,0.9981275,,
Aire Saint-Vitte-sur-Briance,Aire,,,,45.6252716,1.5462127,,
Aire d'accueil camping-car Sationnement Magnac-Bourg,Aire,,,,45.6178301,1.434317,https://www.visitlimousin.com/sejourner/ou-dormir/campings/aire-daccueil-camping-car-sationnement-magnac-bourg-magnac-bourg-fr-4154526/,
Les Petites Martinies,Camping,,,,45.5169244,0.2828742,http://lespetitesmartinies.fr/,+33674221810
Camping du château,Camping,,,,44.677738,0.177354,,
Camping Mare de Roy,Camping,Bougerot,,71590,46.8415361,4.9456817,https://www.marederoy.fr/,+33385917545
Camping de la Grande Perrure,Camping,,,,46.514562,-0.7379885,,
Camping Orpheo Negro,Camping,,,,45.0281924,0.6167431,https://www.orpheonegro.com/,
Ti Tulipe,Camping,Keroignant,Plouvorn,,48.5970458,-4.0139338,https://www.titulipe.com/,
Camping Les Berges de la Dordogne,Camping,237 route des Berges,Trémolat,24510,44.8788294,0.8247812,https://www.camping-tremolat.com/,+33553228118
Camping Le Picouty,Camping,,,,44.801831,1.4764023,,
Camping le Panoramic,Camping,,,,44.8061707,1.4740592,,
Aire camping-cars d’Entrevaux,Aire,,,,43.9489562,6.8145397,https://www.tourisme-alpes-haute-provence.com/hebergement/entrevaux/apidae-aire-d-accueil-et-de-service-camping-cars-d-entrevaux-5048385/,
Airstream Paradise,Camping,La Pointe Marin,Sainte-Anne,97227,14.4429444,-60.8800302,http://www.airstreamparadise.fr/,+596596584519+596696198676
Camping à la Ferme Monte Oggio,Camping,,,,42.6623335,9.2441964,https://campingmonteoggio.wordpress.com/,+33623102472
Camping Les Peupliers,Camping,,,,45.3526711,-1.0594812,https://www.camping-montalivet-lespeupliers.com/,
Camping Lac de Vassivière,Camping,,,,45.7999689,1.842979,,
Les sittelles,Camping,"35 route de Saint-Bonnet, Les Ribières",Chabottes,05260,44.6504678,6.1729227,https://www.champsaur-les-sittelles.fr,+33492504772
